PWP scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 153235
Throughput (Number of processes executed in units of CPU burst time): 0.065
CPU utilization: 81.929
Average waiting time (in CPU burst times): 26977.580
Average turnaround time (in CPU burst times): 26992.903
Average response time (in CPU burst times): 26953.720

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
9724       96866                  16           1               96882                  16                   0          35           0
9721       96850                  18           2               96884                  34                  16           0           0
9718       96822                  24           3               96889                  67                  43           0           9
9726       96892                   9           1               96901                   9                   0           3           0
9720       96834                   7           3               96905                  71                  64           0          55
9731       96905                  17           3               96922                  17                   0           0           0
9697       96604                  17           4               96925                 321                 304           0         167
9702       96664                  16           4               96941                 277                 261           0         261
9708       96694                  28           4               96969                 275                 247           0         247
9710       96719                  17           4               96986                 267                 250           0         250
9739       96993                   2           1               96995                   2                   0           7           0
9741       97003                   2           2               97005                   2                   0           8           0
9742       97008                  28           3               97036                  28                   0           3           0
9722       96861                  23           4               97041                 180                 157           0         125
9732       96909                   4           4               97045                 136                 132           0         132
9744       97049                   4           1               97053                   4                   0           4           0
9743       97048                   8           3               97060                  12                   4           0           0
9745       97066                   3           1               97069                   3                   0           6           0
9712       96745                  13           5               97073                 328                 315           0         300
9715       96775                   9           5               97082                 307                 298           8         298
9748       97105                  20           2               97125                  20                   0          23           0
9746       97098                  22           3               97140                  42                  20           0           0
9749       97110                   4           3               97144                  34                  30           0          30
9750       97113                   4           4               97148                  35                  31           0          31
9752       97131                  10           4               97158                  27                  17           0          17
9753       97146                   5           4               97163                  17                  12           0          12
9755       97172                  29           1               97201                  29                   0           9           0
9759       97195                  23           1               97224                  29                   6           0           6
9754       97167                  13           4               97232                  65                  52           0           0
9757       97186                  13           4               97245                  59                  46           0          46
9763       97257                   9           1               97266                   9                   0          12           0
9761       97226                  27           4               97281                  55                  28           0          19
9738       96983                  23           5               97284                 301                 278           0          99
9758       97189                   9           5               97293                 104                  95           9          95
9760       97203                  23           5               97316                 113                  90           0          90
9766       97327                  11           1               97338                  11                   0          11           0
9764       97318                  15           5               97344                  26                  11           0           0
9769       97345                  11           1               97356                  11                   0           1           0
9770       97348                  28           1               97384                  36                   8           0           8
9771       97352                   6           3               97390                  38                  32           0          32
9776       97415                   4           3               97419                   4                   0          25           0
9777       97419                  23           3               97442                  23                   0           0           0
9774       97403                  27           4               97457                  54                  27           0           0
7512       75079                  22           6               97462               22383               22361           0       21513
9780       97486                  16           1               97502                  16                   0          24           0
9783       97506                   9           2               97515                   9                   0           4           0
9782       97503                  13           5               97525                  22                   9           0           0
7519       75180                  27           6               97527               22347               22320           0       22282
7525       75221                  25           6               97552               22331               22306           0       22306
7528       75239                  13           6               97565               22326               22313           0       22313
9788       97566                   3           3               97569                   3                   0           1           0
7544       75403                   9           6               97577               22174               22165           0       22162
9790       97582                   3           2               97585                   3                   0           5           0
9789       97577                   7           3               97587                  10                   3           8           0
9792       97587                   9           1               97596                   9                   0           0           0
9794       97616                  15           5               97631                  15                   0          20           0
7547       75426                  23           6               97634               22208               22185           0       22170
9795       97640                   3           4               97643                   3                   0           6           0
9798       97653                   4           2               97657                   4                   0          10           0
9796       97642                  23           5               97670                  28                   5           0           1
9802       97677                   8           1               97685                   8                   0           7           0
9801       97675                  13           4               97696                  21                   8           0           0
9803       97686                   2           4               97698                  12                  10           1          10
7549       75472                  13           6               97700               22228               22215           0       22162
9804       97700                  13           3               97713                  13                   0           0           0
9805       97702                   9           5               97722                  20                  11           4          11
7553       75500                   7           6               97729               22229               22222           0       22222
9810       97742                  24           2               97766                  24                   0          13           0
9809       97736                  28           3               97788                  52                  24           0           0
9813       97769                   9           4               97797                  28                  19           8          19
9819       97809                   2           3               97811                   2                   0          12           0
9815       97781                  17           5               97816                  35                  18           0          16
9824       97841                  10           3               97851                  10                   0          25           0
9816       97784                  26           5               97852                  68                  42           0          32
9822       97835                   7           5               97859                  24                  17           0          17
9823       97836                   9           5               97868                  32                  23           0          23
7557       75548                  11           6               97872               22324               22313           0       22181
7563       75596                  14           6               97886               22290               22276           0       22276
7596       75987                   2           6               97888               21901               21899           2       21899
7608       76150                   8           6               97896               21746               21738          10       21738
7615       76205                   3           6               97899               21694               21691           0       21691
7625       76270                  10           6               97909               21639               21629           1       21629
9826       97928                  19           2               97947                  19                   0          19           0
9829       97943                  14           2               97961                  18                   4           0           4
9827       97930                  28           3               97989                  59                  31           0          31
9830       97950                  14           3               98003                  53                  39           0          39
9834       98012                  24           3               98036                  24                   0           9           0
9837       98046                  18           2               98064                  18                   0          10           0
9835       98016                  21           3               98075                  59                  38           0          20
9833       98007                   9           4               98079                  72                  63           7           0
9843       98090                  10           1               98100                  10                   0          11           0
9841       98082                  16           3               98108                  26                  10           0           0
9836       98041                  19           4               98124                  83                  64           0          38
9844       98097                  10           4               98134                  37                  27           0          27
9846       98135                  27           1               98162                  27                   0           1           0
9847       98146                  25           3               98187                  41                  16           0          16
9839       98060                  12           5               98198                 138                 126           0          74
9842       98087                  26           5               98224                 137                 111           0         111
9857       98264                  21           2               98285                  21                   0          40           0
9855       98243                  24           3               98288                  45                  21           0           0
9856       98255                   3           3               98291                  36                  33          18          33
9860       98279                  29           3               98320                  41                  12           0          12
9863       98323                  26           1               98349                  26                   0           3           0
9862       98307                   6           3               98352                  45                  39           0          13
9851       98184                  27           5               98360                 176                 149           0          40
7643       76499                  26           6               98363               21864               21838           0       21410
7651       76612                  14           6               98377               21765               21751           0       21751
7654       76634                   9           6               98386               21752               21743           0       21743
7657       76665                   2           6               98388               21723               21721          16       21721
7662       76739                   3           6               98391               21652               21649           1       21649
9870       98414                  28           1               98442                  28                   0          23           0
9873       98434                   8           4               98450                  16                   8           4           8
7663       76749                  26           6               98453               21704               21678           0       21642
9876       98459                  18           1               98477                  18                   0           6           0
9878       98500                  19           1               98519                  19                   0          23           0
9881       98511                  28           1               98547                  36                   8           0           8
9877       98479                  23           2               98549                  70                  47           0           0
9879       98502                   6           2               98555                  53                  47          10          47
9882       98516                  11           2               98566                  50                  39           0          39
9893       98570                   9           1               98579                   9                   0           4           0
9884       98525                  28           2               98603                  78                  50           0          41
9885       98528                   9           2               98612                  84                  75           0          75
9886       98534                   9           2               98621                  87                  78           0          78
9890       98558                  16           2               98637                  79                  63           0          63
9883       98525                  16           3               98653                 128                 112           0         112
9887       98554                   3           3               98656                 102                  99           4          99
9894       98573                  21           3               98677                 104                  83           0          83
9896       98611                   9           4               98686                  75                  66           0          66
9902       98698                   2           2               98700                   2                   0          12           0
9903       98700                  24           2               98724                  24                   0           0           0
9906       98728                  27           1               98755                  27                   0           4           0
9905       98728                  20           2               98775                  47                  27           0          27
9908       98733                   2           2               98777                  44                  42          11          42
9909       98774                   2           2               98779                   5                   3          14           3
9907       98732                  18           3               98797                  65                  47           0          47
7679       76864                  28           6               98801               21937               21909           0       21589
7693       77053                   9           6               98810               21757               21748           0       21748
7705       77192                   2           6               98812               21620               21618           7       21618
7708       77201                  19           6               98831               21630               21611           0       21611
9912       98846                  11           1               98857                  11                   0          15           0
9910       98836                  17           3               98864                  28                  11           0           0
9914       98865                  18           1               98883                  18                   0           1           0
7735       77466                  21           6               98898               21432               21411           0       21365
9916       98914                  22           5               98936                  22                   0          16           0
7740       77523                  18           6               98938               21415               21397           0       21375
7746       77582                  16           6               98954               21372               21356           0       21356
7751       77624                   3           6               98957               21333               21330           1       21330
7752       77629                   9           6               98966               21337               21328           2       21328
9921       98988                   9           4               98997                   9                   0          22           0
9918       98973                  17           5               98999                  26                   9           0           0
9922       98993                  19           5               99018                  25                   6           0           6
7753       77633                   8           6               99019               21386               21378           0       21333
9925       99023                  19           5               99042                  19                   0           4           0
9928       99048                  11           2               99059                  11                   0           6           0
9929       99059                   8           3               99067                   8                   0           0           0
9931       99075                  21           2               99096                  21                   0           8           0
9933       99100                  12           1               99112                  12                   0           4           0
9934       99107                   2           1               99114                   7                   5          18           5
9935       99113                  26           3               99140                  27                   1           0           1
7757       77680                  28           6               99146               21466               21438           0       21339
7778       77887                  16           6               99162               21275               21259           0       21259
7782       77912                  15           6               99177               21265               21250           0       21250
7784       77934                   4           6               99181               21247               21243           0       21243
9939       99220                   7           1               99227                   7                   0          39           0
9937       99206                  22           4               99235                  29                   7           0           0
7788       77994                  29           6               99239               21245               21216           0       21187
7795       78116                  16           6               99255               21139               21123           0       21123
7806       78198                  14           6               99269               21071               21057           0       21057
7808       78207                  12           6               99281               21074               21062           0       21062
7826       78396                  15           6               99296               20900               20885           1       20885
9947       99305                  25           4               99330                  25                   0           9           0
9950       99343                  14           2               99357                  14                   0          13           0
9948       99306                  25           4               99369                  63                  38           0          24
9949       99309                  28           4               99397                  88                  60           0          60
9953       99398                   5           2               99403                   5                   0           1           0
9956       99411                  19           2               99430                  19                   0           8           0
9957       99425                   4           2               99434                   9                   5           5           5
9951       99354                  22           4               99447                  93                  71           0          43
9959       99462                  14           3               99476                  14                   0          15           0
9958       99430                  20           4               99481                  51                  31           0          17
9964       99486                  23           1               99509                  23                   0           5           0
9965       99487                  24           1               99533                  46                  22           0          22
9969       99505                   7           2               99540                  35                  28           0          28
9976       99549                  22           1               99571                  22                   0           9           0
9978       99561                  26           1               99597                  36                  10           0          10
9982       99589                  27           2               99624                  35                   8           0           8
9987       99628                   5           1               99633                   5                   0           4           0
9971       99516                  14           3               99634                 118                 104           0          24
9975       99549                  23           4               99657                 108                  85           0          85
9990       99663                  18           1               99681                  18                   0           6           0
9991       99676                   5           2               99686                  10                   5           0           5
9994       99681                  18           2               99704                  23                   5           0           5
9989       99663                  19           3               99723                  60                  41           0          41
9977       99550                  14           4               99731                 181                 167           0         107
9952       99390                   8           5               99734                 344                 336           1          91
9963       99480                  10           5               99744                 264                 254           0         254
9996       99751                   4           3               99755                   4                   0           7           0
9966       99488                   8           5               99756                 268                 260           0         256
7838       78582                  17           6               99764               21182               21165           0       20714
9997       99778                  11           5               99789                  11                   0          14           0
9999       99789                  22           2               99811                  22                   0           0           0
9998       99782                   5           5               99816                  34                  29          15          29
10000       99797                   4           5               99820                  23                  19           4          19
7845       78651                  15           6               99821               21170               21155           0       21113
7856       78787                  10           6               99831               21044               21034           0       21034
7865       78844                  20           6               99851               21007               20987           0       20987
7887       79110                   3           6               99854               20744               20741           2       20741
7898       79211                  22           6               99876               20665               20643           0       20643
7902       79250                  17           6               99893               20643               20626           0       20626
7914       79391                  18           6               99911               20520               20502           0       20502
7921       79462                   2           6               99913               20451               20449          17       20449
7929       79524                   2           6               99915               20391               20389           6       20389
7944       79669                  25           6               99940               20271               20246           0       20246
7948       79717                  29           6               99969               20252               20223           0       20223
7964       79843                  20           6               99989               20146               20126           0       20126
7966       79844                  20           6              100009               20165               20145           0       20145
7968       79875                  13           6              100022               20147               20134           3       20134
7969       79876                  19           6              100041               20165               20146           0       20146
7983       80108                  22           6              100063               19955               19933           0       19933
7985       80120                  25           6              100088               19968               19943           0       19943
7986       80127                  11           6              100099               19972               19961           3       19961
8010       80427                  29           6              100128               19701               19672           0       19672
8018       80491                   2           6              100130               19639               19637           9       19637
8020       80506                  21           6              100151               19645               19624           0       19624
8038       80763                   5           6              100156               19393               19388           1       19388
8069       81025                  29           6              100185               19160               19131           0       19131
8070       81029                  17           6              100202               19173               19156           0       19156
8077       81167                  28           6              100230               19063               19035           0       19035
8100       81383                  21           6              100251               18868               18847           0       18847
8113       81484                  14           6              100265               18781               18767           0       18767
8121       81603                   8           6              100273               18670               18662           0       18662
8134       81717                   7           6              100280               18563               18556           8       18556
8139       81802                  17           6              100297               18495               18478           0       18478
8149       81879                  27           6              100324               18445               18418           0       18418
8151       81899                  18           6              100342               18443               18425           0       18425
8166       82054                   6           6              100348               18294               18288           2       18288
8169       82065                   9           6              100357               18292               18283           0       18283
8179       82202                  10           6              100367               18165               18155           0       18155
8209       82495                  28           6              100395               17900               17872           0       17872
8216       82551                  19           6              100414               17863               17844           0       17844
8234       82681                  14           6              100428               17747               17733           0       17733
8239       82752                  22           6              100450               17698               17676           0       17676
8249       82848                  25           6              100475               17627               17602           0       17602
8255       82905                  16           6              100491               17586               17570           0       17570
8256       82909                   2           6              100493               17584               17582           2       17582
8257       82915                   8           6              100501               17586               17578           4       17578
8266       83028                  12           6              100513               17485               17473           0       17473
8270       83045                   8           6              100521               17476               17468           0       17468
8271       83063                  18           6              100539               17476               17458           0       17458
8280       83105                   5           6              100544               17439               17434           0       17434
8292       83203                  19           6              100563               17360               17341           0       17341
8299       83262                   6           6              100569               17307               17301           0       17301
8301       83276                  20           6              100589               17313               17293           0       17293
8305       83342                  16           6              100605               17263               17247           0       17247
8310       83376                   8           6              100613               17237               17229           0       17229
8315       83408                  16           6              100629               17221               17205           0       17205
8329       83497                  14           6              100643               17146               17132           0       17132
8336       83565                  17           6              100660               17095               17078           0       17078
8354       83751                  25           6              100685               16934               16909           0       16909
8357       83775                   5           6              100690               16915               16910           5       16910
8427       84477                   9           6              100699               16222               16213           0       16213
8443       84619                  15           6              100714               16095               16080           0       16080
8453       84693                  26           6              100740               16047               16021           0       16021
8462       84762                  26           6              100766               16004               15978           0       15978
8470       84924                   4           6              100770               15846               15842           0       15842
8478       84999                  11           6              100781               15782               15771           0       15771
8479       85017                  17           6              100798               15781               15764           0       15764
8501       85203                  15           6              100813               15610               15595           0       15595
8507       85246                  10           6              100823               15577               15567           1       15567
8508       85248                  27           6              100850               15602               15575           0       15575
8512       85298                  27           6              100877               15579               15552           0       15552
8516       85388                  22           6              100899               15511               15489           0       15489
8528       85484                  16           6              100915               15431               15415           0       15415
8536       85558                  20           6              100935               15377               15357           0       15357
8537       85573                  19           6              100954               15381               15362           0       15362
8546       85665                  14           6              100968               15303               15289           0       15289
8548       85666                   7           6              100975               15309               15302           0       15302
8563       85864                  16           6              100991               15127               15111           0       15111
8571       85900                  12           6              101003               15103               15091           0       15091
8572       85901                   3           6              101006               15105               15102           7       15102
8581       86023                   8           6              101014               14991               14983           0       14983
8584       86053                  21           6              101035               14982               14961           0       14961
8591       86116                  25           6              101060               14944               14919           0       14919
8618       86324                   2           6              101062               14738               14736           8       14736
8622       86364                  25           6              101087               14723               14698           0       14698
8630       86428                  12           6              101099               14671               14659           0       14659
8634       86447                   2           6              101101               14654               14652           2       14652
8639       86494                  18           6              101119               14625               14607           0       14607
8641       86550                  27           6              101146               14596               14569           0       14569
8643       86565                  18           6              101164               14599               14581           0       14581
8644       86581                  25           6              101189               14608               14583           0       14583
8658       86706                  29           6              101218               14512               14483           0       14483
8674       86856                  29           6              101247               14391               14362           0       14362
8688       87051                  27           6              101274               14223               14196           0       14196
8692       87087                   2           6              101276               14189               14187           0       14187
8697       87125                  20           6              101296               14171               14151           0       14151
8721       87375                  24           6              101320               13945               13921           0       13921
8724       87413                  13           6              101333               13920               13907           0       13907
8729       87459                  29           6              101362               13903               13874           0       13874
8730       87462                  11           6              101373               13911               13900           0       13900
8740       87517                   3           6              101376               13859               13856           1       13856
8749       87621                  18           6              101394               13773               13755           0       13755
8760       87698                   3           6              101397               13699               13696           5       13696
8775       87862                  22           6              101419               13557               13535           0       13535
8776       87863                   7           6              101426               13563               13556           4       13556
8780       87920                  27           6              101453               13533               13506           0       13506
8790       88015                   9           6              101462               13447               13438          12       13438
8807       88131                  25           6              101487               13356               13331           0       13331
8812       88167                  21           6              101508               13341               13320           0       13320
8819       88217                  27           6              101535               13318               13291           0       13291
8834       88324                  29           6              101564               13240               13211           0       13211
8838       88381                  25           6              101589               13208               13183           0       13183
8842       88407                   9           6              101598               13191               13182           4       13182
8856       88515                   3           6              101601               13086               13083           3       13083
8874       88704                   9           6              101610               12906               12897           0       12897
8890       88821                  21           6              101631               12810               12789           0       12789
8895       88848                  27           6              101658               12810               12783           0       12783
8898       88863                  25           6              101683               12820               12795           0       12795
8900       88883                  12           6              101695               12812               12800           0       12800
8918       89076                  13           6              101708               12632               12619           0       12619
8927       89147                   9           6              101717               12570               12561           0       12561
8930       89160                   4           6              101721               12561               12557           0       12557
8947       89296                   6           6              101727               12431               12425           4       12425
8949       89312                  23           6              101750               12438               12415           0       12415
8952       89362                   3           6              101753               12391               12388           3       12388
8958       89437                  23           6              101776               12339               12316           0       12316
8968       89522                  25           6              101801               12279               12254           0       12254
8970       89576                  14           6              101815               12239               12225           0       12225
8984       89716                  12           6              101827               12111               12099           0       12099
8986       89724                   8           6              101835               12111               12103           3       12103
9006       89856                  27           6              101862               12006               11979           0       11979
9031       90034                  18           6              101880               11846               11828           0       11828
9034       90060                   6           6              101886               11826               11820           5       11820
9042       90107                   2           6              101888               11781               11779           2       11779
9044       90111                   2           6              101890               11779               11777           2       11777
9048       90153                  16           6              101906               11753               11737           0       11737
9059       90224                  20           6              101926               11702               11682           0       11682
9067       90297                  25           6              101951               11654               11629           0       11629
9075       90362                   4           6              101955               11593               11589           1       11589
