SJF scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 153235
Throughput (Number of processes executed in units of CPU burst time): 0.065
CPU utilization: 93.496
Average waiting time (in CPU burst times): 15263.107
Average turnaround time (in CPU burst times): 15278.430
Average response time (in CPU burst times): 15264.103

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
2520       25168                  16           1               25215                  47                  31           0          34
2523       25203                  13           9               25228                  25                  12           0          12
2524       25227                  11           3               25239                  12                   1           0           1
2494       24964                  20           6               25259                 295                 275           0         275
2525       25268                   6           4               25274                   6                   0           9           0
2510       25106                  21           7               25286                 180                 159           0         168
2527       25286                   4           2               25290                   4                   0           0           0
2526       25280                  17           3               25307                  27                  10           0          10
2530       25299                   8           9               25315                  16                   8           0           8
2497       24996                  22           7               25337                 341                 319           0         319
2531       25335                  14           3               25351                  16                   2           0           2
2532       25358                  14           3               25372                  14                   0           7           0
2533       25363                  10           9               25382                  19                   9           0           9
2513       25121                  22           8               25397                 276                 254           0         261
1902       19228                  23           1               25420                6192                6169           0        6169
2536       25417                  16           7               25436                  19                   3           0           3
2538       25443                   3           5               25446                   3                   0           7           0
2535       25408                  22           7               25461                  53                  31           0          38
1956       19650                  23           2               25484                5834                5811           0        5811
2540       25483                   2           1               25486                   3                   1           0           1
2539       25482                   7           2               25493                  11                   4           0           4
2541       25499                   2           1               25501                   2                   0           6           0
2542       25502                   7           7               25509                   7                   0           1           0
2010       20142                  23           5               25525                5383                5360           0        5367
2543       25533                   6           2               25539                   6                   0           8           0
2545       25546                   4           2               25550                   4                   0           7           0
2029       20299                  23           1               25558                5259                5236           0        5251
2546       25547                   9           5               25567                  20                  11           0          11
2547       25550                  18           6               25585                  35                  17           0          17
2550       25588                  17           9               25605                  17                   0           3           0
2552       25605                   7           7               25612                   7                   0           0           0
2551       25590                  15           7               25627                  37                  22           0          22
2553       25620                  16           5               25643                  23                   7           0           7
2043       20413                  23           3               25663                5250                5227           0        5230
2558       25662                  10           3               25673                  11                   1           0           1
2555       25653                  13           1               25686                  33                  20           0          20
2557       25659                  14           8               25700                  41                  27           0          27
2561       25701                  12           5               25713                  12                   0           1           0
2562       25708                  15           9               25728                  20                   5           0           5
2563       25721                   8           1               25736                  15                   7           0           7
2565       25745                   4           1               25749                   4                   0           9           0
2564       25740                  14           1               25758                  18                   4           0           9
2554       25624                  21           3               25774                 150                 129           0         134
2567       25774                   2           4               25776                   2                   0           0           0
2568       25778                   4           7               25782                   4                   0           2           0
2566       25755                  20           3               25800                  45                  25           0          27
2572       25808                   4           3               25812                   4                   0           8           0
2569       25786                  19           3               25823                  37                  18           0          26
2574       25825                  10           7               25835                  10                   0           2           0
2167       21692                  23           2               25856                4164                4141           0        4143
2576       25860                   4           4               25864                   4                   0           4           0
2577       25868                   8           7               25876                   8                   0           4           0
2575       25852                  18           4               25886                  34                  16           0          24
2579       25880                   8           5               25894                  14                   6           0           6
2578       25871                  10           7               25904                  33                  23           0          23
2580       25905                   5           1               25910                   5                   0           1           0
2581       25909                   8           8               25918                   9                   1           0           1
2582       25931                   2           2               25933                   2                   0          13           0
2208       22071                  23           9               25942                3871                3848           0        3862
2212       22107                  23           6               25965                3858                3835           0        3835
2586       25981                   3           5               25984                   3                   0          16           0
2248       22399                  23           1               25991                3592                3569           0        3585
2587       25990                  20           1               26011                  21                   1           0           1
2590       26017                  14           9               26031                  14                   0           6           0
2591       26036                   8           1               26044                   8                   0           5           0
2593       26043                  11           3               26055                  12                   1           0           1
2338       23301                  23           2               26067                2766                2743           0        2754
2596       26063                   5           5               26072                   9                   4           0           4
2597       26063                   5           2               26077                  14                   9           0           9
2595       26059                  11           1               26088                  29                  18           0          18
2599       26069                  19           1               26107                  38                  19           0          19
2601       26117                  10           3               26127                  10                   0          10           0
2603       26132                   2           5               26134                   2                   0           5           0
2403       23939                  23           4               26142                2203                2180           0        2195
2607       26153                   4           1               26157                   4                   0          11           0
2604       26135                  16           8               26162                  27                  11           0          22
2608       26155                  15           7               26177                  22                   7           0           7
2605       26147                  16           3               26193                  46                  30           0          30
2606       26152                  17           2               26210                  58                  41           0          41
2612       26205                  18           9               26228                  23                   5           0           5
2615       26231                   3           5               26234                   3                   0           3           0
2611       26198                  19           3               26250                  52                  33           0          36
2616       26250                   2           3               26252                   2                   0           0           0
2609       26175                  20           6               26272                  97                  77           0          77
2618       26267                   6           4               26278                  11                   5           0           5
2619       26271                  14           1               26292                  21                   7           0           7
2622       26299                   9           3               26308                   9                   0           7           0
2617       26259                  18           2               26319                  60                  42           0          49
2614       26211                  20           7               26339                 128                 108           0         108
2624       26340                   4           7               26344                   4                   0           1           0
2621       26281                  21           6               26364                  83                  62           0          63
2468       24678                  23           7               26387                1709                1686           0        1686
2474       24765                  23           9               26410                1645                1622           0        1622
2629       26411                  10           5               26421                  10                   0           1           0
2631       26417                   5           6               26426                   9                   4           0           4
2633       26424                   9           2               26435                  11                   2           0           2
2634       26426                   9           7               26444                  18                   9           0           9
2630       26416                  11           3               26455                  39                  28           0          28
2635       26449                   7           6               26462                  13                   6           0           6
2632       26420                  16           7               26478                  58                  42           0          42
2638       26473                  20           9               26498                  25                   5           0           5
2639       26499                  12           8               26511                  12                   0           1           0
2637       26457                  21           9               26531                  74                  53           0          54
2644       26536                   5           3               26541                   5                   0           5           0
2640       26513                  19           4               26555                  42                  23           0          28
2648       26553                   9           3               26564                  11                   2           0           2
2647       26552                  17           7               26581                  29                  12           0          12
2650       26586                  10           8               26596                  10                   0           5           0
2649       26570                  17           5               26608                  38                  21           0          26
2651       26588                  12           3               26620                  32                  20           0          20
2652       26618                  17           4               26637                  19                   2           0           2
2653       26624                  17           8               26654                  30                  13           0          13
2654       26658                  15           1               26673                  15                   0           4           0
2643       26530                  20           6               26689                 159                 139           0         143
2657       26692                  11           7               26703                  11                   0           3           0
2659       26702                   5           5               26708                   6                   1           0           1
2661       26711                   5           7               26716                   5                   0           3           0
2660       26702                  13           3               26726                  24                  11           0          14
2664       26726                   6           5               26732                   6                   0           0           0
2665       26734                   6           1               26740                   6                   0           2           0
2663       26713                  10           1               26748                  35                  25           0          27
2655       26661                  19           4               26764                 103                  84           0          87
2669       26770                   5           9               26775                   5                   0           6           0
2666       26752                  14           5               26783                  31                  17           0          23
2667       26758                  18           8               26801                  43                  25           0          25
2671       26810                   6           1               26816                   6                   0           9           0
2673       26822                   4           1               26826                   4                   0           6           0
2662       26712                  20           4               26831                 119                  99           0         114
2674       26822                  10           8               26841                  19                   9           0           9
2656       26689                  21           1               26862                 173                 152           0         152
2676       26867                   7           2               26874                   7                   0           5           0
2670       26783                  21           2               26890                 107                  86           0          91
2678       26877                  15           2               26905                  28                  13           0          13
2529       25292                  23           6               26927                1635                1612           0        1613
2680       26917                  15           3               26942                  25                  10           0          10
2683       26947                   3           9               26950                   3                   0           5           0
2685       26955                   4           8               26959                   4                   0           5           0
2679       26916                  16           4               26965                  49                  33           0          43
2686       26960                   8           9               26973                  13                   5           0           5
2684       26949                  11           2               26984                  35                  24           0          24
2693       26984                   4           6               26988                   4                   0           0           0
2694       26985                   3           6               26991                   6                   3           0           3
2692       26983                  11           3               27002                  19                   8           0           8
2697       26990                  11           8               27013                  23                  12           0          12
2696       26988                  14           4               27027                  39                  25           0          25
2704       27023                   6           6               27033                  10                   4           0           4
2703       27019                  11           4               27044                  25                  14           0          14
2699       26999                  15           9               27059                  60                  45           0          45
2705       27047                  12           8               27071                  24                  12           0          12
2706       27055                  15           2               27086                  31                  16           0          16
2709       27088                  13           6               27101                  13                   0           2           0
2713       27102                   2           1               27104                   2                   0           1           0
2688       26966                  16           1               27117                 151                 135           0         138
2714       27121                   2           4               27123                   2                   0           4           0
2707       27066                  16           8               27135                  69                  53           0          57
2716       27133                  10           4               27145                  12                   2           0           2
2695       26987                  17           7               27162                 175                 158           0         158
2682       26931                  18           1               27180                 249                 231           0         231
2689       26966                  18           5               27198                 232                 214           0         214
2681       26927                  19           2               27217                 290                 271           0         271
2718       27232                   3           4               27235                   3                   0          15           0
2712       27101                  19           3               27239                 138                 119           0         134
2719       27239                   5           5               27244                   5                   0           0           0
2717       27181                  19           7               27263                  82                  63           0          63
2690       26973                  21           2               27284                 311                 290           0         290
2722       27273                  15           9               27299                  26                  11           0          11
2724       27280                  19           1               27318                  38                  19           0          19
2725       27282                  19           6               27337                  55                  36           0          36
2729       27333                   5           9               27342                   9                   4           0           4
2728       27332                   9           2               27351                  19                  10           0          10
2727       27309                  20           5               27371                  62                  42           0          42
2732       27364                   9           5               27380                  16                   7           0           7
2734       27383                   6           6               27389                   6                   0           3           0
2733       27379                  15           4               27401                  22                   7           0          10
2737       27410                   9           7               27419                   9                   0           9           0
2658       26702                  22           8               27432                 730                 708           0         717
2739       27414                  15           4               27447                  33                  18           0          18
2740       27431                  17           7               27464                  33                  16           0          16
2741       27457                  14           2               27478                  21                   7           0           7
2745       27478                   2           8               27480                   2                   0           0           0
2746       27493                   3           7               27496                   3                   0          13           0
2744       27475                  18           7               27501                  26                   8           0          21
2750       27509                   4           2               27513                   4                   0           8           0
2747       27495                  14           6               27519                  24                  10           0          18
2751       27516                   3           1               27522                   6                   3           0           3
2749       27501                  17           5               27539                  38                  21           0          21
2720       27240                  22           4               27561                 321                 299           0         299
2754       27559                   8           3               27569                  10                   2           0           2
2755       27560                  20           3               27589                  29                   9           0           9
2759       27603                   3           6               27606                   3                   0          14           0
2758       27603                   5           6               27611                   8                   3           0           3
2721       27257                  22           5               27619                 362                 340           0         354
2761       27624                   2           1               27626                   2                   0           5           0
2760       27604                  15           5               27636                  32                  17           0          22
2762       27640                   6           5               27646                   6                   0           4           0
2763       27642                   6           5               27652                  10                   4           0           4
2764       27645                  16           2               27668                  23                   7           0           7
2765       27649                  16           5               27684                  35                  19           0          19
2772       27682                   6           3               27690                   8                   2           0           2
2774       27693                   6           6               27699                   6                   0           3           0
2775       27699                  10           6               27709                  10                   0           0           0
2768       27656                  16           3               27722                  66                  50           0          53
2776       27708                  13           2               27735                  27                  14           0          14
2777       27725                  15           8               27750                  25                  10           0          10
2730       27341                  22           6               27768                 427                 405           0         409
2769       27665                  18           1               27786                 121                 103           0         103
2779       27783                   9           6               27795                  12                   3           0           3
2780       27793                   4           2               27799                   6                   2           0           2
2770       27670                  20           5               27819                 149                 129           0         129
2781       27810                  11           1               27830                  20                   9           0           9
2782       27826                   5           9               27835                   9                   4           0           4
2783       27838                  11           3               27849                  11                   0           3           0
2785       27845                   7           8               27856                  11                   4           0           4
2787       27863                   4           4               27867                   4                   0           7           0
2788       27866                   6           4               27873                   7                   1           0           1
2786       27863                   9           3               27882                  19                  10           0          10
2790       27879                   8           7               27890                  11                   3           0           3
2791       27885                   6           6               27896                  11                   5           0           5
2793       27891                   6           2               27902                  11                   5           0           5
2773       27682                  20           3               27912                 230                 210           0         220
2792       27890                  17           4               27929                  39                  22           0          22
2795       27922                   7           1               27936                  14                   7           0           7
2796       27924                  10           7               27946                  22                  12           0          12
2789       27877                  19           3               27965                  88                  69           0          69
2778       27735                  20           2               27985                 250                 230           0         230
2756       27563                  22           1               28007                 444                 422           0         422
2800       28007                  13           1               28020                  13                   0           0           0
2801       28011                  12           4               28032                  21                   9           0           9
2803       28042                   9           8               28051                   9                   0          10           0
2804       28043                   8           9               28059                  16                   8           0           8
2806       28061                   3           6               28064                   3                   0           2           0
2805       28052                   8           1               28070                  18                  10           0          12
2802       28031                  21           5               28081                  50                  29           0          39
2810       28078                   8           1               28089                  11                   3           0           3
2808       28066                  15           3               28104                  38                  23           0          23
2813       28110                   6           7               28116                   6                   0           6           0
2812       28097                  13           4               28123                  26                  13           0          19
2814       28126                  11           5               28137                  11                   0           3           0
2816       28133                   6           4               28143                  10                   4           0           4
2815       28128                  19           6               28162                  34                  15           0          15
2818       28171                   4           3               28175                   4                   0           9           0
2620       26275                  23           2               28186                1911                1888           0        1900
2817       28160                  21           7               28207                  47                  26           0          26
2819       28197                  19           3               28226                  29                  10           0          10
2821       28221                   6           2               28232                  11                   5           0           5
2820       28208                  21           2               28253                  45                  24           0          24
2824       28247                  13           3               28266                  19                   6           0           6
2826       28276                   5           4               28281                   5                   0          10           0
2828       28282                   5           1               28287                   5                   0           1           0
2832       28291                   7           9               28298                   7                   0           4           0
2691       26974                  23           3               28306                1332                1309           0        1324
2833       28292                  11           3               28317                  25                  14           0          14
2827       28281                  16           9               28333                  52                  36           0          36
2825       28274                  17           9               28350                  76                  59           0          59
2834       28360                   4           8               28364                   4                   0          10           0
2831       28291                  20           9               28374                  83                  63           0          73
2836       28390                   5           4               28395                   5                   0          16           0
2723       27278                  23           9               28402                1124                1101           0        1117
2766       27650                  23           9               28425                 775                 752           0         752
2838       28425                   8           9               28433                   8                   0           0           0
2840       28433                   5           6               28438                   5                   0           0           0
2842       28436                   6           1               28444                   8                   2           0           2
2844       28443                   5           7               28449                   6                   1           0           1
2839       28429                   8           9               28457                  28                  20           0          20
2847       28462                   2           7               28464                   2                   0           5           0
2846       28461                   8           7               28471                  10                   2           0           3
2797       27946                  23           9               28490                 544                 521           0         525
2849       28480                  11           2               28501                  21                  10           0          10
2852       28501                   9           5               28510                   9                   0           0           0
2848       28480                  12           5               28522                  42                  30           0          30
2855       28515                   9           7               28531                  16                   7           0           7
2859       28547                   2           5               28549                   2                   0          16           0
2850       28485                  19           3               28552                  67                  48           0          64
2857       28534                  16           2               28568                  34                  18           0          18
2858       28536                  18           4               28586                  50                  32           0          32
2862       28596                   3           2               28599                   3                   0          10           0
2861       28561                  20           4               28609                  48                  28           0          38
2863       28604                   8           1               28617                  13                   5           0           5
2865       28615                   5           4               28622                   7                   2           0           2
2864       28605                   9           6               28631                  26                  17           0          17
2868       28634                   4           6               28638                   4                   0           3           0
2867       28626                  16           6               28651                  25                   9           0          12
2866       28619                  21           8               28672                  53                  32           0          32
2870       28657                  21           6               28693                  36                  15           0          15
2823       28245                  23           2               28716                 471                 448           0         448
2874       28724                  12           5               28736                  12                   0           8           0
2875       28737                   5           1               28742                   5                   0           1           0
2878       28748                   5           3               28753                   5                   0           6           0
2841       28434                  23           5               28761                 327                 304           0         319
2877       28745                  13           9               28774                  29                  16           0          16
2882       28770                  11           9               28785                  15                   4           0           4
2883       28784                  11           4               28796                  12                   1           0           1
2879       28749                  13           4               28809                  60                  47           0          47
2885       28811                   8           5               28819                   8                   0           2           0
2881       28767                  13           2               28830                  63                  50           0          52
2880       28754                  15           7               28845                  91                  76           0          76
2887       28847                  12           7               28859                  12                   0           2           0
2886       28812                  15           4               28872                  60                  45           0          47
2890       28880                   5           8               28885                   5                   0           8           0
2876       28742                  20           7               28897                 155                 135           0         143
2871       28670                  23           4               28920                 250                 227           0         227
2893       28918                  12           8               28932                  14                   2           0           2
2892       28912                  14           3               28946                  34                  20           0          20
2896       28943                  12           7               28958                  15                   3           0           3
2897       28963                   6           6               28969                   6                   0           5           0
2898       28965                   6           2               28975                  10                   4           0           4
2901       28982                   2           3               28984                   2                   0           7           0
2900       28969                  12           5               28989                  20                   8           0          15
2902       28992                   4           6               28996                   4                   0           3           0
2899       28966                  16           6               29009                  43                  27           0          30
2904       29011                   7           7               29018                   7                   0           2           0
2903       29010                  12           3               29029                  19                   7           0           8
 379        3596                  24           5               29047               25451               25427           0       25433
2908       29053                  11           7               29064                  11                   0           6           0
2910       29069                   6           1               29075                   6                   0           5           0
2909       29063                  12           4               29082                  19                   7           0          12
2911       29082                   9           3               29091                   9                   0           0           0
2913       29094                   9           4               29103                   9                   0           3           0
2905       29034                  19           2               29113                  79                  60           0          69
2914       29118                   3           3               29121                   3                   0           5           0
2915       29119                  13           2               29134                  15                   2           0           2
2912       29087                  20           7               29149                  62                  42           0          47
2916       29138                  20           4               29169                  31                  11           0          11
2919       29159                  17           3               29186                  27                  10           0          10
2920       29176                  13           6               29199                  23                  10           0          10
2924       29210                   5           7               29215                   5                   0          11           0
2922       29205                  11           8               29221                  16                   5           0          10
2918       29155                  18           7               29233                  78                  60           0          66
2927       29244                   7           7               29251                   7                   0          11           0
2923       29208                  20           7               29260                  52                  32           0          43
2930       29260                   8           4               29268                   8                   0           0           0
2929       29248                  12           1               29280                  32                  20           0          20
2931       29272                  13           6               29293                  21                   8           0           8
2932       29292                   3           6               29296                   4                   1           0           1
2925       29240                  14           8               29310                  70                  56           0          56
2934       29307                   8           7               29318                  11                   3           0           3
2936       29314                   6           4               29324                  10                   4           0           4
2937       29326                  18           5               29344                  18                   0           2           0
2933       29306                  21           1               29363                  57                  36           0          38
