FIFO scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 153235
Throughput (Number of processes executed in units of CPU burst time): 0.065
CPU utilization: 99.994
Average waiting time (in CPU burst times): 26862.214
Average turnaround time (in CPU burst times): 26877.536
Average response time (in CPU burst times): 26862.214

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
 562        5539                   9           9                8499                2960                2951           0        2951
 563        5540                  23           1                8522                2982                2959           0        2959
 564        5540                  17           9                8539                2999                2982           0        2982
 565        5548                   7           3                8546                2998                2991           0        2991
 566        5566                   8           8                8554                2988                2980           0        2980
 567        5571                  27           9                8581                3010                2983           0        2983
 568        5571                   3           8                8584                3013                3010           0        3010
 569        5577                  28           4                8612                3035                3007           0        3007
 570        5587                   3           6                8615                3028                3025           0        3025
 571        5601                   2           3                8617                3016                3014           0        3014
 572        5603                  24           5                8641                3038                3014           0        3014
 573        5612                   5           2                8646                3034                3029           0        3029
 574        5624                  23           4                8669                3045                3022           0        3022
 575        5632                  21           5                8690                3058                3037           0        3037
 576        5644                   6           1                8696                3052                3046           0        3046
 577        5669                  25           9                8721                3052                3027           0        3027
 578        5684                   7           4                8728                3044                3037           0        3037
 579        5685                  24           9                8752                3067                3043           0        3043
 580        5701                   6           5                8758                3057                3051           0        3051
 581        5705                  16           8                8774                3069                3053           0        3053
 582        5709                   7           2                8781                3072                3065           0        3065
 583        5756                  15           2                8796                3040                3025           0        3025
 584        5764                  12           7                8808                3044                3032           0        3032
 585        5826                  29           5                8837                3011                2982           0        2982
 586        5827                  18           2                8855                3028                3010           0        3010
 587        5830                   5           1                8860                3030                3025           0        3025
 588        5841                   4           1                8864                3023                3019           0        3019
 589        5845                  14           4                8878                3033                3019           0        3019
 590        5847                  13           5                8891                3044                3031           0        3031
 591        5847                   5           8                8896                3049                3044           0        3044
 592        5848                   7           5                8903                3055                3048           0        3048
 593        5875                   9           9                8912                3037                3028           0        3028
 594        5881                  16           7                8928                3047                3031           0        3031
 595        5890                  11           7                8939                3049                3038           0        3038
 596        5898                  22           9                8961                3063                3041           0        3041
 597        5905                   7           9                8968                3063                3056           0        3056
 598        5918                   5           2                8973                3055                3050           0        3050
 599        5924                  29           8                9002                3078                3049           0        3049
 600        5933                  23           7                9025                3092                3069           0        3069
 601        5934                   3           6                9028                3094                3091           0        3091
 602        5934                  17           5                9045                3111                3094           0        3094
 603        5941                  13           1                9058                3117                3104           0        3104
 604        5952                  11           9                9069                3117                3106           0        3106
 605        5973                  13           9                9082                3109                3096           0        3096
 606        5986                  28           2                9110                3124                3096           0        3096
 607        5992                  25           9                9135                3143                3118           0        3118
 608        5998                  14           5                9149                3151                3137           0        3137
 609        6000                  17           9                9166                3166                3149           0        3149
 610        6011                  23           3                9189                3178                3155           0        3155
 611        6031                  10           1                9199                3168                3158           0        3158
 612        6039                  11           3                9210                3171                3160           0        3160
 613        6053                  14           3                9224                3171                3157           0        3157
 614        6077                   7           2                9231                3154                3147           0        3147
 615        6080                   4           3                9235                3155                3151           0        3151
 616        6117                   7           7                9242                3125                3118           0        3118
 617        6132                  12           8                9254                3122                3110           0        3110
 618        6173                   5           2                9259                3086                3081           0        3081
 619        6195                  15           5                9274                3079                3064           0        3064
 620        6196                  14           8                9288                3092                3078           0        3078
 623        6202                  12           2                9300                3098                3086           0        3086
 622        6202                  19           7                9319                3117                3098           0        3098
 621        6202                   6           8                9325                3123                3117           0        3117
 624        6209                  11           4                9336                3127                3116           0        3116
 625        6209                  13           9                9349                3140                3127           0        3127
 626        6218                  19           4                9368                3150                3131           0        3131
 627        6238                  19           5                9387                3149                3130           0        3130
 628        6254                   7           5                9394                3140                3133           0        3133
 629        6258                  20           5                9414                3156                3136           0        3136
 630        6263                  21           9                9435                3172                3151           0        3151
 631        6266                   6           6                9441                3175                3169           0        3169
 632        6273                  17           6                9458                3185                3168           0        3168
 633        6278                  18           3                9476                3198                3180           0        3180
 634        6298                  20           6                9496                3198                3178           0        3178
 635        6318                  17           5                9513                3195                3178           0        3178
 636        6322                  17           7                9530                3208                3191           0        3191
 637        6335                   6           3                9536                3201                3195           0        3195
 638        6363                  27           3                9563                3200                3173           0        3173
 639        6395                  19           4                9582                3187                3168           0        3168
 640        6406                  11           9                9593                3187                3176           0        3176
 641        6417                   6           4                9599                3182                3176           0        3176
 642        6432                  19           5                9618                3186                3167           0        3167
 643        6435                  22           3                9640                3205                3183           0        3183
 644        6437                   3           6                9643                3206                3203           0        3203
 645        6442                  29           5                9672                3230                3201           0        3201
 646        6443                   3           5                9675                3232                3229           0        3229
 647        6475                  19           7                9694                3219                3200           0        3200
 648        6487                  21           7                9715                3228                3207           0        3207
 649        6502                  23           9                9738                3236                3213           0        3213
 650        6505                  18           7                9756                3251                3233           0        3233
 651        6521                  26           7                9782                3261                3235           0        3235
 652        6531                  13           9                9795                3264                3251           0        3251
 653        6533                   8           5                9803                3270                3262           0        3262
 654        6537                  28           8                9831                3294                3266           0        3266
 655        6540                  25           3                9856                3316                3291           0        3291
 656        6565                  11           1                9867                3302                3291           0        3291
 657        6577                  27           8                9894                3317                3290           0        3290
 658        6580                  11           7                9905                3325                3314           0        3314
 659        6618                  20           6                9925                3307                3287           0        3287
 660        6629                  14           7                9939                3310                3296           0        3296
 661        6643                  11           6                9950                3307                3296           0        3296
 662        6646                  21           9                9971                3325                3304           0        3304
 663        6655                   2           2                9973                3318                3316           0        3316
 664        6670                   4           7                9977                3307                3303           0        3303
 665        6682                   8           3                9985                3303                3295           0        3295
 666        6704                  12           6                9997                3293                3281           0        3281
 667        6705                   9           9               10006                3301                3292           0        3292
 668        6732                  24           2               10030                3298                3274           0        3274
 669        6741                  27           7               10057                3316                3289           0        3289
 670        6747                  24           4               10081                3334                3310           0        3310
 671        6748                   9           2               10090                3342                3333           0        3333
 672        6755                  28           8               10118                3363                3335           0        3335
 673        6787                  17           1               10135                3348                3331           0        3331
 674        6788                  28           8               10163                3375                3347           0        3347
 675        6792                  13           7               10176                3384                3371           0        3371
 676        6793                  27           8               10203                3410                3383           0        3383
 677        6827                  11           1               10214                3387                3376           0        3376
 678        6835                  18           3               10232                3397                3379           0        3379
 679        6839                  15           5               10247                3408                3393           0        3393
 680        6847                   5           5               10252                3405                3400           0        3400
 681        6855                  12           8               10264                3409                3397           0        3397
 682        6867                  18           3               10282                3415                3397           0        3397
 683        6878                   2           2               10284                3406                3404           0        3404
 684        6889                  11           9               10295                3406                3395           0        3395
 685        6901                  19           2               10314                3413                3394           0        3394
 686        6905                   7           9               10321                3416                3409           0        3409
 687        6909                   6           5               10327                3418                3412           0        3412
 688        6935                  29           1               10356                3421                3392           0        3392
 689        6935                   2           6               10358                3423                3421           0        3421
 690        6953                   9           3               10367                3414                3405           0        3405
 691        6955                  28           8               10395                3440                3412           0        3412
 692        6958                  20           2               10415                3457                3437           0        3437
 693        6959                   8           7               10423                3464                3456           0        3456
 694        6963                   3           8               10426                3463                3460           0        3460
 695        6972                  18           8               10444                3472                3454           0        3454
 696        6986                  22           3               10466                3480                3458           0        3458
 697        6987                  17           9               10483                3496                3479           0        3479
 698        6996                  27           6               10510                3514                3487           0        3487
 699        7002                  28           9               10538                3536                3508           0        3508
 700        7002                  10           8               10548                3546                3536           0        3536
 701        7007                   9           3               10557                3550                3541           0        3541
 702        7012                  24           2               10581                3569                3545           0        3545
 703        7030                  11           2               10592                3562                3551           0        3551
 704        7036                  11           6               10603                3567                3556           0        3556
 705        7087                  23           8               10626                3539                3516           0        3516
 706        7092                   3           2               10629                3537                3534           0        3534
 707        7102                  18           4               10647                3545                3527           0        3527
 708        7115                  13           4               10660                3545                3532           0        3532
 709        7136                  14           4               10674                3538                3524           0        3524
 710        7145                  13           7               10687                3542                3529           0        3529
 711        7155                  18           7               10705                3550                3532           0        3532
 712        7176                   6           9               10711                3535                3529           0        3529
 713        7215                  10           3               10721                3506                3496           0        3496
 714        7220                  25           6               10746                3526                3501           0        3501
 715        7220                  11           9               10757                3537                3526           0        3526
 716        7224                   7           7               10764                3540                3533           0        3533
 717        7226                   8           2               10772                3546                3538           0        3538
 718        7262                  26           7               10798                3536                3510           0        3510
 719        7262                  19           8               10817                3555                3536           0        3536
 720        7265                  17           1               10834                3569                3552           0        3552
 721        7267                   2           2               10836                3569                3567           0        3567
 722        7269                  17           8               10853                3584                3567           0        3567
 723        7290                  17           4               10870                3580                3563           0        3563
 724        7319                  19           9               10889                3570                3551           0        3551
 725        7331                  23           8               10912                3581                3558           0        3558
 726        7336                  23           3               10935                3599                3576           0        3576
 727        7343                  10           6               10945                3602                3592           0        3592
 728        7358                  12           9               10957                3599                3587           0        3587
 729        7360                  21           1               10978                3618                3597           0        3597
 730        7378                  28           2               11006                3628                3600           0        3600
 731        7382                  25           4               11031                3649                3624           0        3624
 732        7387                   3           5               11034                3647                3644           0        3644
 733        7397                  16           2               11050                3653                3637           0        3637
 734        7397                  22           6               11072                3675                3653           0        3653
 735        7404                  27           1               11099                3695                3668           0        3668
 736        7416                  11           7               11110                3694                3683           0        3683
 737        7426                  29           7               11139                3713                3684           0        3684
 738        7428                  25           1               11164                3736                3711           0        3711
 739        7436                  12           3               11176                3740                3728           0        3728
 740        7437                  17           2               11193                3756                3739           0        3739
 741        7439                  24           7               11217                3778                3754           0        3754
 742        7443                   3           8               11220                3777                3774           0        3774
 743        7448                  10           7               11230                3782                3772           0        3772
 744        7453                  26           7               11256                3803                3777           0        3777
 745        7455                  27           2               11283                3828                3801           0        3801
 746        7456                   5           2               11288                3832                3827           0        3827
 747        7473                  13           7               11301                3828                3815           0        3815
 748        7534                  18           4               11319                3785                3767           0        3767
 749        7567                  24           7               11343                3776                3752           0        3752
 750        7567                  12           7               11355                3788                3776           0        3776
 751        7570                  24           8               11379                3809                3785           0        3785
 752        7572                  26           3               11405                3833                3807           0        3807
 753        7605                  17           1               11422                3817                3800           0        3800
 754        7632                   4           1               11426                3794                3790           0        3790
 755        7637                  11           4               11437                3800                3789           0        3789
 756        7640                  12           7               11449                3809                3797           0        3797
 757        7643                  14           9               11463                3820                3806           0        3806
 758        7655                  21           8               11484                3829                3808           0        3808
 759        7657                  19           5               11503                3846                3827           0        3827
 760        7661                   4           1               11507                3846                3842           0        3842
 761        7677                  23           4               11530                3853                3830           0        3830
 762        7716                  27           9               11557                3841                3814           0        3814
 763        7717                  12           9               11569                3852                3840           0        3840
 764        7735                  24           6               11593                3858                3834           0        3834
 765        7738                  20           3               11613                3875                3855           0        3855
 766        7740                   2           2               11615                3875                3873           0        3873
 767        7774                  26           7               11641                3867                3841           0        3841
 768        7781                  20           4               11661                3880                3860           0        3860
 769        7789                  13           8               11674                3885                3872           0        3872
 770        7794                   7           5               11681                3887                3880           0        3880
 771        7797                   3           1               11684                3887                3884           0        3884
 772        7805                  26           7               11710                3905                3879           0        3879
 773        7815                   6           1               11716                3901                3895           0        3895
 774        7821                  11           9               11727                3906                3895           0        3895
 775        7822                  17           4               11744                3922                3905           0        3905
 776        7828                   6           6               11750                3922                3916           0        3916
 777        7832                   8           7               11758                3926                3918           0        3918
 778        7837                   9           4               11767                3930                3921           0        3921
 779        7841                   3           9               11770                3929                3926           0        3926
 780        7843                  22           5               11792                3949                3927           0        3927
 781        7859                  14           4               11806                3947                3933           0        3933
 782        7863                  12           1               11818                3955                3943           0        3943
 783        7875                  21           6               11839                3964                3943           0        3943
 784        7878                   2           9               11841                3963                3961           0        3961
 785        7887                   9           4               11850                3963                3954           0        3954
 786        7891                   7           8               11857                3966                3959           0        3959
 787        7894                  13           5               11870                3976                3963           0        3963
 789        7899                  22           5               11892                3993                3971           0        3971
 788        7899                  15           7               11907                4008                3993           0        3993
 790        7909                  26           9               11933                4024                3998           0        3998
 791        7929                  10           1               11943                4014                4004           0        4004
 792        7940                   2           5               11945                4005                4003           0        4003
 793        7941                  23           7               11968                4027                4004           0        4004
 794        7949                   2           4               11970                4021                4019           0        4019
 795        7960                  17           4               11987                4027                4010           0        4010
 796        7963                  18           4               12005                4042                4024           0        4024
 797        7978                  15           8               12020                4042                4027           0        4027
 798        7982                   7           7               12027                4045                4038           0        4038
 799        7982                   9           6               12036                4054                4045           0        4045
 800        7996                  27           8               12063                4067                4040           0        4040
 801        8013                  20           2               12083                4070                4050           0        4050
 802        8032                  20           7               12103                4071                4051           0        4051
 803        8034                  27           1               12130                4096                4069           0        4069
 804        8043                  29           4               12159                4116                4087           0        4087
 805        8044                  27           7               12186                4142                4115           0        4115
 806        8055                   4           7               12190                4135                4131           0        4131
 807        8063                  11           6               12201                4138                4127           0        4127
 808        8073                   7           4               12208                4135                4128           0        4128
 809        8130                   9           4               12217                4087                4078           0        4078
 810        8157                   2           8               12219                4062                4060           0        4060
 811        8162                  26           5               12245                4083                4057           0        4057
 812        8177                  22           8               12267                4090                4068           0        4068
 813        8197                   5           8               12272                4075                4070           0        4070
 814        8201                   2           3               12274                4073                4071           0        4071
 815        8206                  16           3               12290                4084                4068           0        4068
 816        8218                  10           2               12300                4082                4072           0        4072
 817        8246                  12           6               12312                4066                4054           0        4054
 818        8262                  14           5               12326                4064                4050           0        4050
 819        8269                  13           8               12339                4070                4057           0        4057
 820        8275                  16           2               12355                4080                4064           0        4064
 821        8281                  11           1               12366                4085                4074           0        4074
 822        8286                  15           2               12381                4095                4080           0        4080
 823        8292                   2           4               12383                4091                4089           0        4089
 824        8295                   3           7               12386                4091                4088           0        4088
 825        8305                   9           5               12395                4090                4081           0        4081
 826        8311                  16           7               12411                4100                4084           0        4084
 827        8313                  13           9               12424                4111                4098           0        4098
 828        8318                   6           1               12430                4112                4106           0        4106
 829        8365                   9           5               12439                4074                4065           0        4065
 830        8366                   6           1               12445                4079                4073           0        4073
 831        8369                   7           9               12452                4083                4076           0        4076
 832        8371                  14           3               12466                4095                4081           0        4081
 833        8388                  11           6               12477                4089                4078           0        4078
 834        8400                  13           5               12490                4090                4077           0        4077
 835        8409                  22           3               12512                4103                4081           0        4081
 836        8409                   7           7               12519                4110                4103           0        4103
 837        8413                  23           5               12542                4129                4106           0        4106
 838        8445                   4           1               12546                4101                4097           0        4097
 839        8451                  15           8               12561                4110                4095           0        4095
 840        8464                  23           1               12584                4120                4097           0        4097
 841        8477                  20           6               12604                4127                4107           0        4107
 842        8480                  14           1               12618                4138                4124           0        4124
 843        8483                  17           1               12635                4152                4135           0        4135
 844        8502                  27           6               12662                4160                4133           0        4133
 845        8505                  28           5               12690                4185                4157           0        4157
 846        8513                  21           4               12711                4198                4177           0        4177
 847        8514                   4           8               12715                4201                4197           0        4197
 848        8515                  16           1               12731                4216                4200           0        4200
 849        8529                  14           3               12745                4216                4202           0        4202
 850        8532                  15           9               12760                4228                4213           0        4213
 851        8538                  19           1               12779                4241                4222           0        4222
 852        8538                  19           9               12798                4260                4241           0        4241
 853        8539                  16           8               12814                4275                4259           0        4259
 854        8539                  20           9               12834                4295                4275           0        4275
 855        8545                  11           7               12845                4300                4289           0        4289
 856        8546                  22           7               12867                4321                4299           0        4299
 858        8549                  21           3               12888                4339                4318           0        4318
 857        8549                  16           9               12904                4355                4339           0        4339
 859        8561                  20           2               12924                4363                4343           0        4343
 860        8570                  18           6               12942                4372                4354           0        4354
 861        8585                   3           1               12945                4360                4357           0        4357
 862        8587                  16           3               12961                4374                4358           0        4358
 863        8597                  27           6               12988                4391                4364           0        4364
 864        8601                   8           6               12996                4395                4387           0        4387
 865        8607                  25           3               13021                4414                4389           0        4389
 866        8645                   5           8               13026                4381                4376           0        4376
 867        8666                  19           6               13045                4379                4360           0        4360
 868        8672                  24           9               13069                4397                4373           0        4373
 869        8693                  21           8               13090                4397                4376           0        4376
 870        8710                  27           3               13117                4407                4380           0        4380
 871        8724                  15           7               13132                4408                4393           0        4393
 872        8744                  27           8               13159                4415                4388           0        4388
 873        8749                  25           3               13184                4435                4410           0        4410
 874        8751                  11           3               13195                4444                4433           0        4433
 875        8755                  28           1               13223                4468                4440           0        4440
 876        8765                   2           9               13225                4460                4458           0        4458
 877        8769                  28           6               13253                4484                4456           0        4456
 878        8779                   4           9               13257                4478                4474           0        4474
 879        8787                  17           6               13274                4487                4470           0        4470
 880        8790                  15           4               13289                4499                4484           0        4484
 881        8797                  20           1               13309                4512                4492           0        4492
 882        8810                   7           8               13316                4506                4499           0        4499
 883        8814                  21           2               13337                4523                4502           0        4502
 884        8821                  12           2               13349                4528                4516           0        4516
 885        8852                  22           5               13371                4519                4497           0        4497
 886        8871                  19           4               13390                4519                4500           0        4500
 887        8882                  19           1               13409                4527                4508           0        4508
 888        8885                   6           6               13415                4530                4524           0        4524
 889        8887                   5           7               13420                4533                4528           0        4528
 890        8887                  16           6               13436                4549                4533           0        4533
 891        8890                  22           1               13458                4568                4546           0        4546
 892        8892                  29           3               13487                4595                4566           0        4566
 893        8911                  25           2               13512                4601                4576           0        4576
 894        8929                  25           5               13537                4608                4583           0        4583
 895        8929                   2           5               13539                4610                4608           0        4608
 896        8931                  28           8               13567                4636                4608           0        4608
 897        8941                  28           5               13595                4654                4626           0        4626
 898        8944                   6           1               13601                4657                4651           0        4651
 899        8947                  15           3               13616                4669                4654           0        4654
 900        8958                  22           9               13638                4680                4658           0        4658
