SJF scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 499375
Throughput (Number of processes executed in units of CPU burst time): 0.020
CPU utilization: 23.975
Average waiting time (in CPU burst times): 3.313
Average turnaround time (in CPU burst times): 18.636
Average response time (in CPU burst times): 3.892

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
3180      158086                  14           3              158100                  14                   0          38           0
3181      158122                  25           7              158147                  25                   0          22           0
3183      158137                  13           1              158160                  23                  10           0          10
3182      158132                  18           3              158178                  46                  28           0          28
3184      158188                  17           2              158205                  17                   0          10           0
3185      158270                   8           9              158278                   8                   0          65           0
3186      158301                  15           8              158316                  15                   0          23           0
3187      158388                  12           3              158400                  12                   0          72           0
3188      158434                   2           6              158436                   2                   0          34           0
3189      158448                   7           5              158455                   7                   0          12           0
3190      158450                  10           6              158465                  15                   5           0           5
3191      158543                  27           3              158570                  27                   0          78           0
3192      158711                  13           6              158724                  13                   0         141           0
3193      158736                  26           9              158762                  26                   0          12           0
3194      158856                  25           6              158881                  25                   0          94           0
3195      159135                  14           1              159149                  14                   0         254           0
3196      159160                  22           4              159182                  22                   0          11           0
3197      159290                  19           6              159309                  19                   0         108           0
3198      159297                  29           2              159338                  41                  12           0          12
3200      159361                  12           1              159373                  12                   0          23           0
3199      159351                  23           9              159386                  35                  12          13          22
3201      159393                  11           7              159404                  11                   0           7           0
3202      159430                  19           2              159449                  19                   0          26           0
3203      159447                  12           4              159461                  14                   2           0           2
3204      159497                   5           7              159502                   5                   0          36           0
3205      159593                  23           6              159616                  23                   0          91           0
3206      159620                  21           2              159641                  21                   0           4           0
3207      159678                  25           8              159703                  25                   0          37           0
3208      159685                  24           1              159727                  42                  18           0          18
3210      159749                   5           2              159754                   5                   0          22           0
3209      159704                  29           7              159761                  57                  28           0          50
3211      159765                  29           7              159794                  29                   0           4           0
3212      159802                  25           3              159827                  25                   0           8           0
3213      159811                  28           6              159855                  44                  16           0          16
3214      159928                  13           4              159941                  13                   0          73           0
3215      159943                  27           9              159970                  27                   0           2           0
3216      160115                  10           2              160125                  10                   0         145           0
3217      160350                  12           7              160362                  12                   0         225           0
3219      160408                   3           8              160411                   3                   0          46           0
3218      160407                  11           7              160421                  14                   3          45           4
3220      160579                  27           5              160606                  27                   0         158           0
3222      160623                   7           3              160630                   7                   0          17           0
3221      160614                  26           6              160647                  33                   7           8          16
3223      160696                  28           1              160724                  28                   0          49           0
3224      160819                  28           7              160847                  28                   0          95           0
3225      160842                  18           1              160865                  23                   5           0           5
3226      160970                   8           4              160978                   8                   0         105           0
3228      160993                   2           5              160995                   2                   0          15           0
3227      160975                  28           4              161008                  33                   5           0          20
3229      161039                  21           6              161060                  21                   0          31           0
3231      161081                  12           4              161093                  12                   0          21           0
3230      161076                  24           2              161112                  36                  12          16          17
3232      161110                  13           9              161125                  15                   2           0           2
3233      161176                  25           1              161201                  25                   0          51           0
3234      161221                   2           8              161223                   2                   0          20           0
3235      161259                  22           5              161281                  22                   0          36           0
3236      161293                  14           3              161307                  14                   0          12           0
3237      161312                  24           7              161336                  24                   0           5           0
3238      161358                  13           1              161371                  13                   0          22           0
3239      161521                   8           2              161529                   8                   0         150           0
3240      161593                  18           5              161611                  18                   0          64           0
3241      161668                  26           1              161694                  26                   0          57           0
3242      161759                   8           3              161767                   8                   0          65           0
3243      161769                  26           4              161795                  26                   0           2           0
3245      161802                   5           8              161807                   5                   0           7           0
3244      161799                  14           1              161818                  19                   5           4           8
3246      161814                   8           7              161826                  12                   4           0           4
3247      161873                  14           3              161887                  14                   0          47           0
3248      161875                  27           4              161914                  39                  12           0          12
3249      161961                   4           6              161965                   4                   0          47           0
3250      162064                  19           8              162083                  19                   0          99           0
3251      162158                  27           4              162185                  27                   0          75           0
3252      162383                  10           1              162393                  10                   0         198           0
3253      162413                   5           6              162418                   5                   0          20           0
3254      162588                  27           7              162615                  27                   0         170           0
3255      162619                  25           6              162644                  25                   0           4           0
3256      162666                  10           2              162676                  10                   0          22           0
3257      162670                   7           8              162683                  13                   6           0           6
3258      162712                  24           6              162736                  24                   0          29           0
3259      162779                  24           7              162803                  24                   0          43           0
3260      162793                  25           8              162828                  35                  10           0          10
3261      162819                  21           2              162849                  30                   9           0           9
3262      162876                   7           9              162883                   7                   0          27           0
3263      162903                   5           7              162908                   5                   0          20           0
3264      162919                   4           3              162923                   4                   0          11           0
3265      162925                  19           8              162944                  19                   0           2           0
3266      163028                  28           1              163056                  28                   0          84           0
3267      163124                   2           5              163126                   2                   0          68           0
3268      163193                  14           6              163207                  14                   0          67           0
3269      163268                   4           2              163272                   4                   0          61           0
3270      163287                  20           1              163307                  20                   0          15           0
3272      163332                   2           3              163334                   2                   0          25           0
3271      163294                  29           1              163338                  44                  15           0          40
3273      163347                  15           6              163362                  15                   0           9           0
3274      163526                   5           7              163531                   5                   0         164           0
3275      163566                   7           2              163573                   7                   0          35           0
3276      163603                  21           8              163624                  21                   0          30           0
3277      163615                  24           6              163648                  33                   9           0           9
3279      163646                  16           9              163664                  18                   2           0           2
3281      163661                   7           4              163671                  10                   3           0           3
3282      163678                   9           2              163687                   9                   0           7           0
3278      163645                  24           2              163704                  59                  35           0          42
3284      163697                  11           1              163715                  18                   7           0           7
3280      163649                  25           5              163740                  91                  66           0          66
3283      163697                  26           9              163766                  69                  43           0          43
3285      163788                  18           8              163806                  18                   0          22           0
3286      163902                  15           4              163917                  15                   0          96           0
3288      163958                   8           1              163966                   8                   0          41           0
3287      163957                  19           7              163984                  27                   8          40           9
3289      163978                   6           4              163990                  12                   6           0           6
3290      164008                   5           1              164013                   5                   0          18           0
3291      164075                  20           3              164095                  20                   0          62           0
3293      164102                  11           3              164113                  11                   0           7           0
3292      164098                  28           7              164137                  39                  11           3          15
3294      164317                   3           4              164320                   3                   0         180           0
3295      164333                  27           6              164360                  27                   0          13           0
3296      164359                   6           4              164366                   7                   1           0           1
3298      164437                   2           5              164439                   2                   0          71           0
3297      164433                  25           5              164460                  27                   2          67           6
3299      164460                   4           5              164464                   4                   0           0           0
3300      164476                   2           9              164478                   2                   0          12           0
3301      164559                  29           5              164588                  29                   0          81           0
3302      164607                   8           8              164615                   8                   0          19           0
3303      164607                  15           2              164630                  23                   8           0           8
3304      164609                  17           8              164647                  38                  21           0          21
3305      164637                  22           6              164669                  32                  10           0          10
3306      164670                  10           2              164680                  10                   0           1           0
3307      164673                  14           3              164694                  21                   7           0           7
3309      164741                  14           7              164755                  14                   0          47           0
3308      164735                  25           1              164774                  39                  14          41          20
3310      164967                  28           6              164995                  28                   0         193           0
3311      164991                  20           3              165015                  24                   4           0           4
3312      165106                  15           8              165121                  15                   0          91           0
3313      165153                  11           4              165164                  11                   0          32           0
3314      165195                   3           2              165198                   3                   0          31           0
3315      165217                   3           2              165220                   3                   0          19           0
3316      165257                  26           9              165283                  26                   0          37           0
3317      165282                  29           9              165312                  30                   1           0           1
3318      165379                  26           3              165405                  26                   0          67           0
3319      165409                  13           5              165422                  13                   0           4           0
3321      165454                  11           3              165465                  11                   0          32           0
3320      165450                  22           6              165483                  33                  11          28          15
3322      165626                  12           3              165638                  12                   0         143           0
3323      165644                  21           4              165665                  21                   0           6           0
3324      165686                   8           2              165694                   8                   0          21           0
3325      165797                   4           9              165801                   4                   0         103           0
3326      165798                  16           8              165817                  19                   3           0           3
3327      165836                   8           9              165844                   8                   0          19           0
3328      165858                  22           8              165880                  22                   0          14           0
3329      165884                   2           3              165886                   2                   0           4           0
3330      165962                  27           3              165989                  27                   0          76           0
3331      165999                   9           1              166008                   9                   0          10           0
3332      166029                  17           6              166046                  17                   0          21           0
3333      166085                  10           9              166095                  10                   0          39           0
3334      166099                  22           4              166121                  22                   0           4           0
3335      166144                  25           6              166169                  25                   0          23           0
3336      166160                  13           1              166182                  22                   9           0           9
3337      166192                   3           2              166195                   3                   0          10           0
3338      166198                  22           5              166220                  22                   0           3           0
3339      166228                   2           1              166230                   2                   0           8           0
3340      166360                  16           5              166376                  16                   0         130           0
3341      166417                   9           1              166426                   9                   0          41           0
3342      166550                   5           7              166555                   5                   0         124           0
3343      166709                  13           1              166722                  13                   0         154           0
3344      166743                  16           7              166759                  16                   0          21           0
3345      166835                  10           5              166845                  10                   0          76           0
3346      166897                   2           4              166899                   2                   0          52           0
3347      167026                  28           7              167054                  28                   0         127           0
3348      167078                   2           5              167080                   2                   0          24           0
3349      167103                   8           5              167111                   8                   0          23           0
3350      167133                  19           3              167152                  19                   0          22           0
3351      167158                  11           4              167169                  11                   0           6           0
3352      167172                  13           4              167185                  13                   0           3           0
3353      167476                  23           9              167499                  23                   0         291           0
3354      167530                  14           8              167544                  14                   0          31           0
3355      167540                  14           1              167558                  18                   4           0           4
3356      167555                  14           9              167572                  17                   3           0           3
3357      167561                  23           2              167595                  34                  11           0          11
3360      167599                   5           2              167604                   5                   0           4           0
3358      167577                  22           1              167622                  45                  23           0          27
3361      167620                  26           2              167648                  28                   2           0           2
3359      167598                  29           4              167677                  79                  50           0          50
3362      167737                  15           2              167752                  15                   0          60           0
3363      167759                   7           7              167766                   7                   0           7           0
3364      167831                  23           1              167854                  23                   0          65           0
3365      167842                  17           1              167871                  29                  12           0          12
3367      167869                   2           1              167873                   4                   2           0           2
3366      167848                  28           4              167901                  53                  25           0          25
3368      167995                  23           5              168018                  23                   0          94           0
3369      168034                   4           1              168038                   4                   0          16           0
3370      168050                  27           6              168077                  27                   0          12           0
3371      168130                  19           5              168149                  19                   0          53           0
3372      168233                  12           3              168245                  12                   0          84           0
3373      168355                   5           4              168360                   5                   0         110           0
3374      168399                   8           1              168407                   8                   0          39           0
3375      168465                  12           1              168477                  12                   0          58           0
3376      168478                   7           3              168485                   7                   0           1           0
3377      168533                  23           2              168556                  23                   0          48           0
3378      168559                  14           7              168573                  14                   0           3           0
3379      168586                  13           8              168599                  13                   0          13           0
3380      168667                  14           3              168681                  14                   0          68           0
3381      168729                  17           5              168746                  17                   0          48           0
3382      168751                  14           1              168765                  14                   0           5           0
3383      168784                  21           2              168805                  21                   0          19           0
3384      168828                  25           7              168853                  25                   0          23           0
3385      168849                  19           4              168872                  23                   4           0           4
3386      168893                  19           1              168912                  19                   0          21           0
3387      168906                  11           7              168923                  17                   6           0           6
3388      168928                  14           4              168942                  14                   0           5           0
3389      168960                   9           8              168969                   9                   0          18           0
3390      168979                  20           9              168999                  20                   0          10           0
3391      169124                  18           6              169142                  18                   0         125           0
3392      169167                  22           8              169189                  22                   0          25           0
3393      169172                  24           6              169213                  41                  17           0          17
3394      169273                   5           3              169278                   5                   0          60           0
3395      169278                   8           1              169286                   8                   0           0           0
3396      169345                  11           9              169356                  11                   0          59           0
3397      169345                  16           9              169372                  27                  11           0          11
3398      169357                  23           3              169395                  38                  15           0          15
3399      169480                  24           9              169504                  24                   0          85           0
3400      169527                  25           7              169552                  25                   0          23           0
3401      169548                   9           7              169561                  13                   4           0           4
3402      169572                   4           4              169576                   4                   0          11           0
3403      169581                  28           5              169609                  28                   0           5           0
3404      169651                   4           9              169655                   4                   0          42           0
3406      169726                  23           9              169749                  23                   0          71           0
3405      169724                  27           1              169774                  50                  23          69          25
3407      169768                  14           7              169788                  20                   6           0           6
3408      169864                   5           4              169869                   5                   0          76           0
3409      169879                   4           9              169883                   4                   0          10           0
3410      169911                  22           6              169933                  22                   0          28           0
3411      169933                   7           3              169940                   7                   0           0           0
3412      169944                  24           7              169968                  24                   0           4           0
3414      169970                  21           4              169991                  21                   0           2           0
3413      169958                  28           6              170017                  59                  31           0          33
3415      170069                   3           6              170072                   3                   0          52           0
3416      170084                   6           3              170090                   6                   0          12           0
3417      170109                  22           9              170131                  22                   0          19           0
3418      170142                  20           1              170162                  20                   0          11           0
3419      170165                  28           4              170193                  28                   0           3           0
3420      170215                  17           9              170232                  17                   0          22           0
3422      170246                  20           5              170266                  20                   0          14           0
3421      170244                  27           1              170291                  47                  20          12          22
3423      170307                  19           9              170326                  19                   0          16           0
3424      170362                   2           9              170364                   2                   0          36           0
3427      170374                   9           9              170383                   9                   0          10           0
3425      170366                  23           2              170398                  32                   9           2          17
3426      170366                  25           2              170423                  57                  32           0          32
3428      170471                  10           6              170481                  10                   0          48           0
3429      170489                   3           2              170492                   3                   0           8           0
3430      170595                  25           5              170620                  25                   0         103           0
3431      170627                  25           2              170652                  25                   0           7           0
3432      170711                   4           8              170715                   4                   0          59           0
3433      170760                  17           2              170777                  17                   0          45           0
3434      170802                   6           2              170808                   6                   0          25           0
3435      170889                  18           2              170907                  18                   0          81           0
3437      170984                   2           1              170986                   2                   0          77           0
3436      170978                  23           4              171003                  25                   2          71           8
3439      170998                  10           9              171013                  15                   5           0           5
3438      170991                  25           6              171038                  47                  22           0          22
3440      171245                  24           6              171269                  24                   0         207           0
3441      171296                  22           7              171318                  22                   0          27           0
3442      171306                  26           8              171344                  38                  12           0          12
3443      171390                  10           2              171400                  10                   0          46           0
3444      171395                  14           8              171414                  19                   5           0           5
3445      171415                  22           3              171437                  22                   0           1           0
3446      171485                  20           3              171505                  20                   0          48           0
3447      171498                   9           6              171514                  16                   7           0           7
3448      171661                  12           9              171673                  12                   0         147           0
3449      171754                  14           3              171768                  14                   0          81           0
3450      171768                  19           8              171787                  19                   0           0           0
3451      171788                  25           4              171813                  25                   0           1           0
3452      171821                   3           2              171824                   3                   0           8           0
3454      171839                   5           4              171844                   5                   0          15           0
3453      171838                  16           7              171859                  21                   5          14           6
3455      171868                   8           9              171876                   8                   0           9           0
3456      171882                   2           6              171884                   2                   0           6           0
3457      171931                  23           5              171954                  23                   0          47           0
3458      171997                  20           6              172017                  20                   0          43           0
3459      172012                  15           2              172032                  20                   5           0           5
3460      172081                  15           4              172096                  15                   0          49           0
3461      172145                  26           6              172171                  26                   0          49           0
3462      172203                  22           7              172225                  22                   0          32           0
3463      172252                  24           8              172276                  24                   0          27           0
3464      172275                   8           9              172284                   9                   1           0           1
3465      172327                   4           9              172331                   4                   0          43           0
3466      172344                  28           9              172372                  28                   0          13           0
3468      172386                   3           4              172389                   3                   0          14           0
3467      172348                  28           3              172403                  55                  27           0          41
3469      172388                  20           1              172423                  35                  15           0          15
3470      172458                  25           3              172483                  25                   0          35           0
3471      172544                   8           9              172552                   8                   0          61           0
3472      172588                  13           9              172601                  13                   0          36           0
3473      172596                  12           6              172613                  17                   5           0           5
3474      172633                  10           6              172643                  10                   0          20           0
3475      172713                   3           8              172716                   3                   0          70           0
3476      172774                   8           3              172782                   8                   0          58           0
3477      172932                  11           1              172943                  11                   0         150           0
3478      172959                  19           8              172978                  19                   0          16           0
3479      173001                  21           4              173022                  21                   0          23           0
3481      173036                  22           6              173058                  22                   0          14           0
3482      173036                  24           5              173082                  46                  22           0          22
3483      173099                   5           9              173104                   5                   0          17           0
3480      173035                  27           9              173113                  78                  51          13          69
3484      173163                   4           7              173167                   4                   0          50           0
3485      173166                  15           2              173182                  16                   1           0           1
3486      173191                  11           8              173202                  11                   0           9           0
3487      173280                   3           5              173283                   3                   0          78           0
3488      173335                   2           9              173337                   2                   0          52           0
3489      173417                  11           8              173428                  11                   0          80           0
3490      173543                   6           7              173549                   6                   0         115           0
3491      173618                  26           9              173644                  26                   0          69           0
3492      173681                  10           6              173691                  10                   0          37           0
3493      173723                  29           3              173752                  29                   0          32           0
3494      173808                  11           4              173819                  11                   0          56           0
3495      173810                  12           6              173831                  21                   9           0           9
3496      173948                   3           7              173951                   3                   0         117           0
3497      174015                  23           8              174038                  23                   0          64           0
3498      174068                  14           5              174082                  14                   0          30           0
3499      174073                  13           1              174095                  22                   9           0           9
3501      174242                  20           1              174262                  20                   0         147           0
3500      174242                  28           7              174290                  48                  20         147          20
3502      174242                  28           5              174318                  76                  48           0          48
3503      174390                   2           1              174392                   2                   0          72           0
3504      174414                   6           7              174420                   6                   0          22           0
3505      174438                  17           4              174455                  17                   0          18           0
3506      174450                  27           2              174482                  32                   5           0           5
3508      174512                   6           5              174518                   6                   0          30           0
3507      174501                  19           7              174526                  25                   6          19          17
3509      174564                   4           3              174568                   4                   0          38           0
3510      174620                  22           2              174642                  22                   0          52           0
3511      174647                  23           5              174670                  23                   0           5           0
3513      174670                  10           9              174680                  10                   0           0           0
3512      174651                  22           4              174702                  51                  29           0          29
3514      174750                  27           3              174777                  27                   0          48           0
3515      174788                  17           7              174805                  17                   0          11           0
3517      174806                  13           7              174819                  13                   0           1           0
3516      174790                  19           7              174837                  47                  28           0          29
3518      174845                  19           5              174864                  19                   0           8           0
