SJF scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 249665
Throughput (Number of processes executed in units of CPU burst time): 0.040
CPU utilization: 50.935
Average waiting time (in CPU burst times): 10.748
Average turnaround time (in CPU burst times): 26.070
Average response time (in CPU burst times): 11.827

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
2557       64169                  14           8               64183                  14                   0           1           0
2558       64176                  10           3               64193                  17                   7           0           7
2556       64162                  28           8               64220                  58                  30           0          31
2559       64210                  28           8               64248                  38                  10           0          10
2560       64232                  26           7               64274                  42                  16           0          16
2561       64272                  12           5               64286                  14                   2           0           2
2562       64290                  15           9               64305                  15                   0           4           0
2563       64324                   8           1               64332                   8                   0          19           0
2564       64372                  14           1               64386                  14                   0          40           0
2565       64383                   4           1               64390                   7                   3           0           3
2566       64409                  20           3               64429                  20                   0          19           0
2567       64457                   2           4               64459                   2                   0          28           0
2568       64468                   4           7               64472                   4                   0           9           0
2569       64489                  19           3               64508                  19                   0          17           0
2570       64489                  25           6               64533                  44                  19          17          19
2572       64543                   4           3               64547                   4                   0          10           0
2571       64536                  24           8               64564                  28                   4           3          11
2573       64562                  25           8               64589                  27                   2           0           2
2574       64584                  10           7               64599                  15                   5           0           5
2575       64652                  18           4               64670                  18                   0          53           0
2576       64671                   4           4               64675                   4                   0           1           0
2577       64690                   8           7               64698                   8                   0          15           0
2578       64696                  10           7               64708                  12                   2           0           2
2579       64718                   8           5               64726                   8                   0          10           0
2580       64780                   5           1               64785                   5                   0          54           0
2581       64789                   8           8               64797                   8                   0           4           0
2582       64844                   2           2               64846                   2                   0          47           0
2583       64901                  26           3               64927                  26                   0          55           0
2584       64922                  27           2               64954                  32                   5           0           5
2586       64969                   3           5               64972                   3                   0          15           0
2585       64943                  25           3               64982                  39                  14           0          29
2587       64991                  20           1               65011                  20                   0           9           0
2589       65002                  25           3               65036                  34                   9           0           9
2588       64996                  27           8               65063                  67                  40           0          40
2590       65059                  14           9               65077                  18                   4           0           4
2591       65106                   8           1               65114                   8                   0          29           0
2593       65123                  11           3               65134                  11                   0           9           0
2592       65115                  28           4               65154                  39                  11           1          19
2595       65162                  11           1               65173                  11                   0           8           0
2596       65171                   5           5               65178                   7                   2           0           2
2597       65171                   5           2               65183                  12                   7           0           7
2594       65130                  25           8               65200                  70                  45           0          53
2599       65185                  19           1               65219                  34                  15           0          15
2598       65171                  27           2               65246                  75                  48           0          48
2600       65280                  24           4               65304                  24                   0          34           0
2601       65305                  10           3               65315                  10                   0           1           0
2603       65341                   2           5               65343                   2                   0          26           0
2604       65349                  16           8               65365                  16                   0           6           0
2602       65337                  29           9               65384                  47                  18          22          28
2607       65394                   4           1               65398                   4                   0          10           0
2605       65378                  16           3               65404                  26                  10           0          20
2608       65399                  15           7               65419                  20                   5           0           5
2606       65391                  17           2               65436                  45                  28           0          28
2609       65450                  20           6               65470                  20                   0          14           0
2610       65484                  29           8               65513                  29                   0          14           0
2611       65509                  19           3               65532                  23                   4           0           4
2612       65527                  18           9               65550                  23                   5           0           5
2614       65542                  20           7               65570                  28                   8           0           8
2615       65593                   3           5               65596                   3                   0          23           0
2613       65531                  28           8               65601                  70                  42           0          65
2616       65642                   2           3               65644                   2                   0          41           0
2617       65665                  18           2               65683                  18                   0          21           0
2618       65684                   6           4               65690                   6                   0           1           0
2619       65695                  14           1               65709                  14                   0           5           0
2620       65705                  23           2               65732                  27                   4           0           4
2621       65721                  21           6               65753                  32                  11           0          11
2622       65767                   9           3               65776                   9                   0          14           0
2623       65841                  27           8               65868                  27                   0          65           0
2624       65868                   4           7               65872                   4                   0           0           0
2625       65915                  27           1               65942                  27                   0          43           0
2626       65923                  29           8               65971                  48                  19           0          19
2627       65963                  27           2               65998                  35                   8           0           8
2628       65992                  27           4               66025                  33                   6           0           6
2629       66046                  10           5               66056                  10                   0          21           0
2631       66061                   5           6               66066                   5                   0           5           0
2630       66058                  11           3               66074                  16                   5           2           8
2633       66079                   9           2               66088                   9                   0           5           0
2634       66083                   9           7               66097                  14                   5           0           5
2632       66068                  16           7               66108                  40                  24           0          29
2635       66141                   7           6               66148                   7                   0          33           0
2636       66146                  28           7               66176                  30                   2           0           2
2637       66161                  21           9               66197                  36                  15           0          15
2638       66200                  20           9               66220                  20                   0           3           0
2639       66264                  12           8               66276                  12                   0          44           0
2640       66300                  19           4               66319                  19                   0          24           0
2642       66311                  25           4               66344                  33                   8           0           8
2643       66344                  20           6               66364                  20                   0           0           0
2644       66359                   5           3               66369                  10                   5           0           5
2641       66308                  28           8               66397                  89                  61           0          61
2648       66402                   9           3               66411                   9                   0           5           0
2647       66400                  17           7               66426                  26                   9           0          11
2646       66379                  27           6               66450                  71                  44           0          47
2649       66444                  17           5               66467                  23                   6           0           6
2650       66484                  10           8               66494                  10                   0          17           0
2645       66363                  29           2               66506                 143                 114           0         131
2651       66488                  12           3               66518                  30                  18           0          18
2652       66562                  17           4               66579                  17                   0          44           0
2653       66576                  17           8               66596                  20                   3           0           3
2654       66660                  15           1               66675                  15                   0          64           0
2655       66667                  19           4               66694                  27                   8           0           8
2657       66743                  11           7               66754                  11                   0          49           0
2656       66736                  21           1               66768                  32                  11          42          18
2659       66770                   5           5               66775                   5                   0           2           0
2660       66770                  13           3               66788                  18                   5           0           5
2661       66792                   5           7               66797                   5                   0           4           0
2663       66795                  10           1               66807                  12                   2           0           2
2658       66769                  22           8               66824                  55                  33           1          38
2664       66826                   6           5               66832                   6                   0           2           0
2662       66794                  20           4               66850                  56                  36           0          38
2665       66845                   6           1               66856                  11                   5           0           5
2666       66889                  14           5               66903                  14                   0          33           0
2667       66904                  18           8               66922                  18                   0           1           0
2669       66935                   5           9               66940                   5                   0          13           0
2668       66914                  25           5               66952                  38                  13           0          26
2670       66968                  21           2               66989                  21                   0          16           0
2671       67034                   6           1               67040                   6                   0          45           0
2673       67064                   4           1               67068                   4                   0          24           0
2674       67064                  10           8               67078                  14                   4           0           4
2672       67052                  29           3               67095                  43                  14          12          26
2675       67104                  29           7               67133                  29                   0           9           0
2676       67175                   7           2               67182                   7                   0          42           0
2678       67201                  15           2               67216                  15                   0          19           0
2677       67193                  25           8               67233                  40                  15          11          23
2679       67299                  16           4               67315                  16                   0          66           0
2680       67302                  15           3               67330                  28                  13           0          13
2681       67327                  19           2               67349                  22                   3           0           3
2682       67338                  18           1               67367                  29                  11           0          11
2683       67378                   3           9               67381                   3                   0          11           0
2684       67382                  11           2               67393                  11                   0           1           0
2685       67397                   4           8               67401                   4                   0           4           0
2686       67408                   8           9               67416                   8                   0           7           0
2688       67423                  16           1               67439                  16                   0           7           0
2689       67424                  18           5               67457                  33                  15           0          15
2693       67468                   4           6               67472                   4                   0          11           0
2694       67471                   3           6               67475                   4                   1           0           1
2692       67466                  11           3               67484                  18                   7           0           9
2697       67483                  11           8               67495                  12                   1           0           1
2687       67416                  28           6               67507                  91                  63           0          79
2696       67479                  14           4               67521                  42                  28           0          28
2699       67504                  15           9               67536                  32                  17           0          17
2695       67477                  17           7               67553                  76                  59           0          59
2703       67555                  11           4               67566                  11                   0           2           0
2704       67565                   6           6               67572                   7                   1           0           1
2690       67442                  21           2               67591                 149                 128           0         130
2691       67444                  23           3               67614                 170                 147           0         147
2705       67624                  12           8               67636                  12                   0          10           0
2698       67492                  24           7               67650                 158                 134           0         144
2706       67643                  15           2               67665                  22                   7           0           7
2707       67670                  16           8               67686                  16                   0           5           0
2701       67517                  25           7               67706                 189                 164           0         169
2702       67524                  25           7               67731                 207                 182           0         182
2709       67727                  13           6               67744                  17                   4           0           4
2713       67761                   2           1               67763                   2                   0          17           0
2708       67711                  25           3               67771                  60                  35           0          52
2712       67759                  19           3               67790                  31                  12           0          12
2714       67807                   2           4               67809                   2                   0          17           0
2710       67732                  25           7               67817                  85                  60           0          77
2700       67507                  26           9               67843                 336                 310           0         310
2716       67838                  10           4               67853                  15                   5           0           5
2711       67752                  26           9               67879                 127                 101           0         101
2715       67824                  27           9               67906                  82                  55           0          55
2717       67958                  19           7               67977                  19                   0          52           0
2718       68084                   3           4               68087                   3                   0         107           0
2719       68103                   5           5               68108                   5                   0          16           0
2720       68106                  22           4               68130                  24                   2           0           2
2721       68149                  22           5               68171                  22                   0          19           0
2722       68188                  15           9               68203                  15                   0          17           0
2724       68204                  19           1               68223                  19                   0           1           0
2725       68208                  19           6               68242                  34                  15           0          15
2723       68200                  23           9               68264                  64                  41           0          42
2726       68258                  25           8               68289                  31                   6           0           6
2727       68276                  20           5               68309                  33                  13           0          13
2729       68337                   5           9               68342                   5                   0          28           0
2728       68334                   9           2               68348                  14                   5          25           8
2730       68357                  22           6               68379                  22                   0           9           0
2732       68414                   9           5               68423                   9                   0          35           0
2731       68402                  27           5               68438                  36                   9          23          21
2733       68451                  15           4               68466                  15                   0          13           0
2734       68462                   6           6               68472                  10                   4           0           4
2735       68484                  28           7               68512                  28                   0          12           0
2737       68529                   9           7               68538                   9                   0          17           0
2736       68505                  27           4               68548                  43                  16           0          33
2739       68539                  15           4               68563                  24                   9           0           9
2738       68534                  27           6               68590                  56                  29           0          29
2740       68581                  17           7               68607                  26                   9           0           9
2741       68646                  14           2               68660                  14                   0          39           0
2742       68667                  27           4               68694                  27                   0           7           0
2745       68701                   2           8               68703                   2                   0           7           0
2744       68692                  18           7               68714                  22                   4           0          11
2746       68738                   3           7               68741                   3                   0          24           0
2743       68684                  28           6               68745                  61                  33           0          57
2747       68744                  14           6               68759                  15                   1           0           1
2749       68758                  17           5               68776                  18                   1           0           1
2750       68779                   4           2               68783                   4                   0           3           0
2751       68797                   3           1               68800                   3                   0          14           0
2748       68748                  28           5               68811                  63                  35           0          52
2752       68825                  28           2               68853                  28                   0          14           0
2753       68845                  27           8               68880                  35                   8           0           8
2754       68904                   8           3               68912                   8                   0          24           0
2755       68905                  20           3               68932                  27                   7           0           7
2756       68913                  22           1               68954                  41                  19           0          19
2757       68920                  29           7               68983                  63                  34           0          34
2759       69012                   3           6               69015                   3                   0          29           0
2758       69011                   5           6               69019                   8                   3          28           4
2760       69015                  15           5               69034                  19                   4           0           4
2761       69064                   2           1               69066                   2                   0          30           0
2762       69104                   6           5               69110                   6                   0          38           0
2763       69110                   6           5               69116                   6                   0           0           0
2764       69119                  16           2               69135                  16                   0           3           0
2765       69129                  16           5               69151                  22                   6           0           6
2768       69147                  16           3               69167                  20                   4           0           4
2769       69169                  18           1               69187                  18                   0           2           0
2770       69182                  20           5               69207                  25                   5           0           5
2772       69211                   6           3               69217                   6                   0           4           0
2766       69132                  23           9               69234                 102                  79           0          85
2774       69239                   6           6               69245                   6                   0           5           0
2773       69211                  20           3               69260                  49                  29           0          34
2775       69254                  10           6               69270                  16                   6           0           6
2776       69277                  13           2               69290                  13                   0           7           0
2767       69133                  25           9               69308                 175                 150           0         157
2771       69207                  25           2               69333                 126                 101           0         101
2777       69319                  15           8               69348                  29                  14           0          14
2778       69344                  20           2               69368                  24                   4           0           4
2779       69464                   9           6               69473                   9                   0          96           0
2780       69490                   4           2               69494                   4                   0          17           0
2781       69532                  11           1               69543                  11                   0          38           0
2782       69571                   5           9               69576                   5                   0          28           0
2783       69601                  11           3               69612                  11                   0          25           0
2785       69618                   7           8               69625                   7                   0           6           0
2784       69614                  27           6               69648                  34                   7           2          11
2787       69663                   4           4               69667                   4                   0          15           0
2786       69662                   9           3               69675                  13                   4          14           5
2788       69671                   6           4               69681                  10                   4           0           4
2790       69706                   8           7               69714                   8                   0          25           0
2789       69700                  19           3               69727                  27                   8          19          14
2791       69722                   6           6               69733                  11                   5           0           5
2793       69737                   6           2               69743                   6                   0           4           0
2792       69735                  17           4               69758                  23                   6           2           8
2794       69749                  27           4               69785                  36                   9           0           9
2795       69815                   7           1               69822                   7                   0          30           0
2796       69819                  10           7               69832                  13                   3           0           3
2797       69875                  23           9               69898                  23                   0          43           0
2798       69901                  28           7               69929                  28                   0           3           0
2799       69930                  25           1               69955                  25                   0           1           0
2800       70028                  13           1               70041                  13                   0          73           0
2801       70039                  12           4               70053                  14                   2           0           2
2802       70089                  21           5               70110                  21                   0          36           0
2803       70116                   9           8               70125                   9                   0           6           0
2804       70119                   8           9               70133                  14                   6           0           6
2805       70142                   8           1               70150                   8                   0           9           0
2806       70164                   3           6               70167                   3                   0          14           0
2808       70179                  15           3               70194                  15                   0          12           0
2810       70208                   8           1               70216                   8                   0          14           0
2809       70191                  24           5               70226                  35                  11           0          25
2807       70178                  26           4               70251                  73                  47          11          48
2812       70256                  13           4               70269                  13                   0           5           0
2811       70231                  24           1               70288                  57                  33           0          38
2813       70289                   6           7               70295                   6                   0           1           0
2814       70329                  11           5               70340                  11                   0          34           0
2816       70346                   6           4               70352                   6                   0           6           0
2815       70334                  19           6               70365                  31                  12           0          18
2817       70413                  21           7               70434                  21                   0          48           0
2818       70439                   4           3               70443                   4                   0           5           0
2819       70504                  19           3               70523                  19                   0          61           0
2820       70531                  21           2               70552                  21                   0           8           0
2821       70564                   6           2               70570                   6                   0          12           0
2822       70568                  26           5               70596                  28                   2           0           2
2824       70627                  13           3               70640                  13                   0          31           0
2823       70622                  23           2               70658                  36                  13          26          18
2826       70700                   5           4               70705                   5                   0          42           0
2825       70695                  17           9               70717                  22                   5          37          10
2828       70716                   5           1               70722                   6                   1           0           1
2827       70713                  16           9               70738                  25                   9           0           9
2832       70740                   7           9               70747                   7                   0           2           0
2833       70744                  11           3               70758                  14                   3           0           3
2831       70739                  20           9               70777                  38                  18           0          19
2829       70719                  24           7               70800                  81                  57           0          58
2830       70729                  25           8               70825                  96                  71           0          71
2834       70915                   4           8               70919                   4                   0          90           0
2836       70992                   5           4               70997                   5                   0          73           0
2835       70971                  29           6               71005                  34                   5          52          26
2837       71053                  26           9               71079                  26                   0          48           0
2838       71077                   8           9               71087                  10                   2           0           2
2839       71087                   8           9               71095                   8                   0           0           0
2840       71096                   5           6               71101                   5                   0           1           0
2842       71105                   6           1               71111                   6                   0           4           0
2844       71122                   5           7               71127                   5                   0          11           0
2841       71099                  23           5               71135                  36                  13           0          28
2843       71117                  25           5               71160                  43                  18           0          18
2847       71168                   2           7               71170                   2                   0           8           0
2846       71165                   8           7               71175                  10                   2           0           5
2845       71126                  28           8               71198                  72                  44           0          49
2849       71213                  11           2               71224                  11                   0          15           0
2848       71213                  12           5               71236                  23                  11          15          11
2850       71225                  19           3               71255                  30                  11           0          11
2852       71265                   9           5               71274                   9                   0          10           0
2851       71263                  28           6               71300                  37                   9           8          11
2855       71299                   9           7               71309                  10                   1           0           1
2853       71269                  26           2               71335                  66                  40           0          40
2854       71284                  28           4               71363                  79                  51           0          51
2857       71348                  16           2               71379                  31                  15           0          15
2859       71378                   2           5               71381                   3                   1           0           1
2858       71352                  18           4               71399                  47                  29           0          29
2856       71337                  26           7               71425                  88                  62           0          62
2861       71413                  20           4               71445                  32                  12           0          12
2860       71406                  28           9               71473                  67                  39           0          39
2862       71501                   3           2               71504                   3                   0          28           0
2863       71520                   8           1               71528                   8                   0          16           0
2864       71522                   9           6               71537                  15                   6           0           6
2865       71547                   5           4               71552                   5                   0          10           0
2866       71557                  21           8               71578                  21                   0           5           0
2867       71574                  16           6               71594                  20                   4           0           4
2868       71595                   4           6               71599                   4                   0           1           0
2869       71628                  28           8               71656                  28                   0          29           0
2870       71653                  21           6               71677                  24                   3           0           3
2871       71686                  23           4               71709                  23                   0           9           0
2872       71730                  27           8               71757                  27                   0          21           0
2873       71744                  27           6               71784                  40                  13           0          13
2874       71821                  12           5               71833                  12                   0          37           0
2875       71854                   5           1               71859                   5                   0          21           0
2876       71866                  20           7               71886                  20                   0           7           0
2878       71881                   5           3               71891                  10                   5           0           5
2877       71874                  13           9               71904                  30                  17           0          17
2879       71884                  13           4               71917                  33                  20           0          20
2880       71897                  15           7               71932                  35                  20           0          20
2881       71929                  13           2               71945                  16                   3           0           3
2882       71936                  11           9               71956                  20                   9           0           9
2883       71971                  11           4               71982                  11                   0          15           0
2884       71993                  24           2               72017                  24                   0          11           0
2885       72038                   8           5               72046                   8                   0          21           0
2886       72040                  15           4               72061                  21                   6           0           6
2887       72127                  12           7               72139                  12                   0          66           0
2888       72154                  26           7               72180                  26                   0          15           0
2890       72207                   5           8               72212                   5                   0          27           0
2889       72193                  28           6               72226                  33                   5          13          19
2891       72254                  25           6               72279                  25                   0          28           0
2892       72287                  14           3               72301                  14                   0           8           0
2893       72301                  12           8               72313                  12                   0           0           0
2896       72362                  12           7               72374                  12                   0          49           0
